imdbid	rating	year	id	title	metacritic_score
0084503	0	1982	6068	Pink Floyd The Wall	47
0084352	1	1982	9356	Monty Python Live at the Hollywood Bowl	NA
0084783	2	1982	8986	Tex	78
0082334	3	1982	8165	Entity, The	35
0084237	3	1982	1226	Last Unicorn, The	70
0084865	3	1982	8665	Victor Victoria	84
0083564	3	1982	851	Annie	39
0082045	0	1982	4584	Banana Joe	NA
0084745	2	1982	7199	Swamp Thing	50
0083642	3	1982	4124	Best Little Whorehouse in Texas, The	40
0083972	3	1982	4573	Friday the 13th Part III	30
0084234	3	1982	6115	Last American Virgin, The	43
0083908	3	1982	8115	Evil Under the Sun	61
0082639	3	1982	821	Ladies and Gentlemen, the Fabulous Stains	NA
0083942	3	1982	6497	Finye (The Wind)	NA
0084522	2	1982	4005	Porky&#39;s	40
0084434	3	1982	7244	An Officer and a Gentleman	75
0084707	3	1982	1003	Sophie&#39;s Choice	68
0083791	1	1982	1035	Dark Crystal, The	66
0084787	0	1982	1861	Thing, The	57
0083967	3	1982	4844	Frances	48
0083511	2	1982	5355	48 Hrs.	71
0083851	2	1982	2241	Draughtsman&#39;s Contract, The	NA
0084516	3	1982	4544	Poltergeist	79
0083722	3	1982	2770	Cat People	62
0084602	0	1982	6871	Rocky III	57
0084855	1	1982	6704	Verdict, The	77
0084725	3	1982	7107	State of Things, The	NA
0085794	1	1982	1896	King of Comedy, The	73
0084589	3	1982	231	Le Retour de Martin Guerre	NA
0084021	3	1982	3034	Grease 2	52
0085859	1	1983	3519	Local Hero	82
0085750	3	1983	7243	Jaws 3-D	27
0086373	1	1983	8326	Strange Brew	50
0086216	2	1983	2387	Rumble Fish	63
0085672	3	1983	5257	Hercules	NA
0086104	1	1983	7531	El pico	NA
0086034	2	1983	6313	Octopussy	63
0085407	1	1983	5427	Dead Zone, The	69
0085701	3	1983	1785	Hunger, The	52
0085334	1	1983	5473	A Christmas Story	77
0085549	3	1983	3972	Flashdance	39
0085933	0	1983	5945	Merry Christmas Mr Lawrence	NA
0086589	3	1983	9130	Suburbia	73
0086465	1	1983	1667	Trading Places	69
0085382	3	1983	7750	Cujo	57
0085601	0	1983	4585	Go for It	NA
0087127	1	1983	9376	Deathstalker	NA
0224005	3	1983	4771	Los renglones torcidos de Dios	NA
0085838	3	1983	3672	Lianna	NA
0085478	3	1983	1105	Educating Rita	52
0086250	1	1983	5321	Scarface	65
0086312	3	1983	442	Silkwood	64
0085496	3	1983	3376	Dark Habits	NA
0086543	1	1983	6791	4th Man, The	NA
0086425	3	1983	4449	Terms of Endearment	79
0085218	3	1983	8029	Barefoot Gen	NA
0085267	3	1983	3644	Born in Flames	NA
0085482	3	1983	2599	El Norte	75
0086541	2	1983	3892	Videodrome	60
0084904	3	1983	8812	Wild Style	NA
0085936	1	1983	6127	Mickey&#39;s Christmas Carol	NA
0085231	3	1983	8971	Best Christmas Pageant Ever, The	NA
0086066	2	1983	7563	Outsiders, The	41
0086567	1	1983	3685	WarGames	77
0085333	1	1983	455	Christine	57
0086425	1	1983	4448	Terms of Endearment	79
0086618	1	1983	1822	Yellowbeard	NA
0086619	3	1983	7587	Yentl	68
0085811	1	1983	6126	Krull	45
0084390	3	1983	1793	Ballad of Narayama, The	NA
0085276	0	1983	2255	Breathless	52
0085894	1	1983	4622	Man With Two Brains, The	61
0086393	3	1983	4283	Superman III	44
0084358	3	1983	7247	Mortelle randonn&eacute;e	NA
0086200	3	1983	9274	Risky Business	75
0086190	1	1983	671	Star Wars: Episode VI - Return of the Jedi	58
0085959	1	1983	6439	Meaning of Life , The	NA
0087344	0	1984	6529	Godzilla 1985	31
0088247	3	1984	1418	Terminator, The	84
0086955	2	1984	7404	Best Defense	29
0089838	3	1984	3868	A Private Function	NA
0087928	3	1984	575	Police Academy	41
0087781	1	1984	4053	Natural, The	61
0087182	3	1984	1534	Dune	39
0087469	0	1984	1048	Indiana Jones and the Temple of Doom	57
0087892	3	1984	4725	A Passage to India	78
0087050	3	1984	5879	Children of the Corn	45
0088117	3	1984	6703	Silent Night, Deadly Night	31
0087814	1	1984	4589	Non ci resta che piangere	NA
0086973	3	1984	3357	Blame It on Rio	22
0088323	1	1984	4157	Neverending Story, The	46
0086927	3	1984	6309	Bachelor Party	56
0088161	1	1984	3885	Splash	71
0086992	3	1984	514	Bostonians, The	59
0088286	0	1984	4668	Top Secret!	68
0090192	1	1984	6072	Trancers	64
0086739	3	1984	2765	Jewel in the Crown, The	NA
0087644	3	1984	2866	Love Streams	NA
0087451	2	1984	7403	Ice Pirates, The	44
0087332	2	1984	376	Ghostbusters	71
0086984	2	1984	5040	Body Double	69
0086873	2	1984	9241	All of Me	68
0088001	3	1984	9311	Rhinestone	36
0087363	1	1984	406	Gremlins	70
0087913	1	1984	7530	El pico 2	NA
0086879	3	1984	613	Amadeus	88
0087957	3	1984	4193	Purple Rain	55
0086979	1	1984	5731	Blood Simple.	82
0086960	0	1984	1848	Beverly Hills Cop	66
0088461	3	1984	1582	What Have I Done to Deserve This?	NA
0088146	0	1984	2742	A Soldier&#39;s Story	66
0087544	3	1984	570	Kaze no tani no Naushika	86
0087995	2	1984	4355	Repo Man	82
0087298	3	1984	5154	Friday the 13th Part IV: The Final Chapter	33
0087800	3	1984	4182	A nightmare on Elm Street	76
0088170	1	1984	1304	Star Trek III: The Search for Spock	56
0086856	3	1984	743	Adventures of Buckaroo Banzai Across the 8th Dimension, The	70
0088258	1	1984	1536	This Is Spinal Tap	92
0087755	3	1984	4634	Muppets Take Manhattan, The	64
0087910	1	1984	7402	Philadelphia Experiment, The	44
0086837	1	1984	4623	2010	53
0087799	3	1984	3489	Night of the Comet	59
0087538	3	1984	1430	Karate Kid, The	60
0088075	3	1984	5255	Secret Places	NA
0087472	3	1984	8875	Initiation, The	NA
0088040	3	1984	7391	Los santos inocentes	NA
0087078	3	1984	413	Conan the Destroyer	53
0088172	0	1984	5796	Starman	70
0087507	3	1984	6523	Johnny Dangerously	54
0087015	2	1984	9327	C.H.U.D.	57
0088011	3	1984	8748	Romancing the Stone	63
0087803	1	1984	8524	Nineteen Eighty-Four	67
0087843	1	1984	6293	Once Upon A Time In America	NA
0088128	3	1984	1296	Sixteen Candles	61
0088000	1	1984	5751	Revenge of the Nerds	44
0135033	3	1984	4087	Poison for the Fairies	NA
0087981	1	1984	7532	Razorback	NA
0087597	3	1984	4633	Last Starfighter, The	67
0087951	3	1984	4590	Protocol	55
0086896	3	1984	7492	Angel	NA
0087884	1	1984	813	Paris, Texas	78
0086904	0	1984	5761	Another Country	NA
0088206	3	1984	2000	Supergirl	42
0090203	3	1985	1789	Trip To Bountiful, The	81
0088944	1	1985	2576	Commando	51
0088814	3	1985	1949	Black Cauldron, The	59
0091867	3	1985	1561	A Room with a View	83
0088763	2	1985	149	Back to the Future	87
0089853	3	1985	5297	Purple Rose of Cairo	75
0089748	3	1985	486	Otac na sluzbenom putu	NA
0088167	0	1985	9052	Les specialistes	NA
0088771	3	1985	4550	Barbarian Queen	NA
0090065	1	1985	3416	Starchaser: The Legend of Orin	NA
0090319	1	1985	1187	White Nights	46
0089424	2	1985	6792	Kiss of the Spider Woman	80
5739786	1	1985	8007	La Negrita: the Miracle of Our Lady of Los Angeles	NA
0089960	3	1985	963	Sans toi ni loi (Vagabond)	NA
0089908	3	1985	2894	Return to Oz	42
0090056	1	1985	5627	Spies Like Us	22
0089470	3	1985	5660	Legend of Billie Jean, The	45
0089173	3	1985	5563	Friday the 13th: A New Beginning	16
0087909	3	1985	4893	Phenomena	57
0089208	3	1985	752	Girls Just Want to Have Fun	56
0089893	3	1985	418	Red Sonja	35
0088939	3	1985	991	Color Purple, The	78
0089755	3	1985	6155	Out of Africa	69
0137226	2	1985	8554	Treasure of Swamp Castle, The	NA
0088993	0	1985	3802	Day of the Dead	60
0091578	2	1985	4949	My Beautiful Laundrette	75
0089457	0	1985	1269	Ladyhawke	64
0089218	3	1985	3001	Goonies, The	62
0089461	3	1985	9148	Last Dragon, The	NA
0088915	3	1985	3719	A Chorus Line	46
0089371	1	1985	2343	Mr Vampire (Geung si sin sang)	NA
0089791	1	1985	8924	Pee-wee&#39;s Big Adventure	47
0088683	3	1985	602	Agnes of God	52
0089393	3	1985	402	Just One of the Guys	57
0089276	3	1985	4945	Official Story, The	NA
0380761	2	1985	676	Tomo yo shizukani nemure	NA
0090110	3	1985	3741	Sweet Dreams	65
0090305	3	1985	520	Weird Science	46
2292794	0	1985	8553	Bebukottak	NA
0089066	1	1985	4480	Detective	NA
0089869	0	1985	6730	Quiet Earth, The	NA
0089927	2	1985	6873	Rocky IV	40
0090310	3	1985	2613	Wetherby	NA
0089153	3	1985	7173	Flesh+Blood	56
0087433	0	1985	1708	Huang tudi (Yellow Earth)	NA
0199849	2	1985	7703	Ninja Terminator	NA
0089886	1	1985	1046	Real Genius	71
0088748	0	1985	2531	Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar)	NA
0088846	3	1985	880	Brazil	84
0089108	3	1985	8071	Esperando la carroza	NA
0089175	2	1985	5943	Fright Night	62
0089308	2	1985	8419	Howling II: ... Your Sister Is a Werewolf	NA
0089880	0	1985	6840	Rambo: First Blood Part II	47
0088727	3	1985	935	Anne of Green Gables	NA
0091251	0	1985	6165	Come and See	NA
0089015	3	1985	3666	Desert Hearts	67
0089092	0	1985	2152	Enemy Mine	59
0089822	1	1985	576	Police Academy 2: Their First Assignment	39
0089469	3	1985	3986	Legend	30
0087150	3	1985	1500	Dim Sum: A Little Bit of Heart	NA
0088930	3	1985	1408	Clue	39
0090329	3	1985	5632	Witness	76
0090264	1	1985	6314	A View to a Kill	40
0089206	0	1985	7576	Night on the Galactic Railroad	NA
0090103	3	1985	5467	Sure Thing, The	76
0208502	0	1985	6902	Angel&#39;s Egg	NA
0089686	3	1985	6018	A Nightmare on Elm Street 2: Freddy&#39;s Revenge	43
0089017	3	1985	1654	Desperately Seeking Susan	71
0088680	2	1985	3872	After Hours	90
0089881	1	1985	2352	Ran	96
0088794	3	1985	3320	Better Off Dead	51
0089155	1	1985	1832	Fletch	68
0089052	3	1985	6853	Dreamchild	NA
0088885	3	1985	4123	Care Bears Movie, The	NA
0089126	0	1985	2302	Fandango	NA
0092048	1	1985	5795	Tampopo	87
0088847	3	1985	203	Breakfast Club, The	66
0089885	0	1985	5564	Re-Animator	73
0091042	3	1986	211	Ferris Bueller&#39;s Day Off	61
0090793	1	1986	6021	Captain EO	NA
0090837	3	1986	8418	Chopping Mall	22
0091419	1	1986	2061	Little Shop of Horrors	81
0092099	2	1986	1703	Top Gun	50
0091306	3	1986	1835	Jumpin&#39; Jack Flash	52
0091225	3	1986	4632	Howard The Duck	28
0091083	3	1986	7056	From Beyond	NA
0091064	2	1986	3002	Fly, The	79
0090667	0	1986	4966	Asterix in Britain (Asterix chez les Bretons)	NA
0091877	3	1986	4614	Ruthless People	78
0090967	1	1986	3203	Down by Law	75
0179955	1	1986	8558	Macskafogo	NA
0090605	3	1986	283	Aliens	84
0090655	3	1986	6972	April Fool&#39;s Day	49
0091530	0	1986	6979	Mission, The	55
0091794	3	1986	3398	Project A-ko	NA
0097050	1	1986	3093	Adventures of Milo and Otis, The	NA
0090830	3	1986	6954	Children of a Lesser God	80
0091203	2	1986	1604	Highlander	24
0090583	3	1986	9304	About Last Night	70
0090728	3	1986	2150	Big Trouble in Little China	53
0091474	1	1986	6298	Manhunter	75
0092007	3	1986	2648	Star Trek IV:  The Voyage Home	71
0090555	3	1986	3614	Crocodile Dundee	62
0091605	0	1986	7333	Name Of The Rose, The	54
0091472	2	1986	7472	Manhattan Project, The	61
0091721	3	1986	4581	Parent Trap II, The	NA
0090315	0	1986	2670	When the Wind Blows	NA
0091495	3	1986	7480	Matador	NA
0091790	3	1986	4315	Pretty in Pink	56
0091149	1	1986	3701	Great Mouse Detective, The	73
0091777	1	1986	577	Police Academy 3: Back in Training	33
0091738	3	1986	2070	Peggy Sue Got Married	74
0090952	3	1986	6819	Peking Opera Blues	NA
0090917	2	1986	8486	Deadly Friend	44
0091326	1	1986	6935	Karate Kid, Part II, The	55
0091541	2	1986	2314	Money Pit, The	49
0091499	2	1986	4684	Maximum Overdrive	24
0091763	0	1986	3558	Platoon	92
0090685	1	1986	4591	Back to School	68
0090887	2	1986	8388	Critters	52
0092005	0	1986	898	Stand By Me	75
0090756	1	1986	2662	Blue Velvet	76
0092106	0	1986	3850	Transformers: The Movie, The	NA
0092067	3	1986	484	Tenk&ucirc; no shiro Rapyuta	78
0090556	3	1986	3155	&#39;night, Mother	NA
0091355	2	1986	9121	Terrorizers	NA
0092133	3	1986	9229	Under the Cherry Moon	36
0091093	0	1986	8123	Fugitives, The	NA
0090660	1	1986	2421	Armed and Dangerous	17
0091369	3	1986	253	Labyrinth	50
0090859	1	1986	9411	Cobra	25
0091757	0	1986	8286	Pirates	32
0091993	3	1986	2658	SpaceCamp	40
0091167	3	1986	1017	Hannah and Her Sisters	90
0091059	3	1986	4576	Flight of the Navigator	64
0091869	3	1986	6221	Rosa Luxemburg	NA
0091949	3	1986	2	Short Circuit	50
0089297	3	1986	4451	Hour of the Star	NA
0092263	0	1986	9374	A Better Tomorrow	78
0090633	3	1986	2490	An American Tail	38
0091341	0	1986	1397	Kin-Dza-Dza	NA
0092086	2	1986	6202	!Three Amigos!	52
0090805	0	1986	6711	Il caso Moro	NA
0091939	3	1986	9171	She&#39;s Gotta Have It	79
0089118	1	1986	4894	F/X	71
0090848	3	1986	1614	Clan of the Cave Bear, The	34
0093239	3	1987	2218	I&#39;ve Heard the Mermaids Singing	NA
0093940	3	1987	1657	September	NA
0098675	3	1987	1034	Wonderful Wizard of Oz, The	NA
0092593	1	1987	6062	Au Revoir Les Enfants	88
0093010	3	1987	4737	Fatal Attraction	67
0093415	3	1987	4811	Light of Day	55
0093144	3	1987	5290	Hansel and Gretel	NA
0090738	3	1987	4535	Black Widow	70
0092610	0	1987	7049	Bad Taste	52
0092991	3	1987	3916	Evil Dead II	72
0093409	1	1987	1113	Lethal Weapon	68
0093690	3	1987	4228	Outrageous Fortune	NA
0093177	3	1987	3582	Hellraiser	57
0092644	1	1987	1849	Beverly Hills Cop II	48
0092796	3	1987	6824	Creepshow 2	39
0094315	3	1987	1792	Whales Of August, The	NA
0093894	3	1987	8692	Running Man, The	45
0093011	2	1987	2710	Fatal Beauty	NA
0093412	3	1987	7661	La ley del deseo	NA
0093779	2	1987	322	Princess Bride, The	77
0093589	2	1987	9205	My Demon Lover	NA
0093748	1	1987	2927	Planes, Trains &amp; Automobiles	72
0090570	3	1987	1902	84 Charing Cross Road	NA
0093146	3	1987	2365	Hard Ticket to Hawaii	NA
0093818	1	1987	2437	Radio Days	74
0093777	3	1987	3611	Prince of Darkness	50
0093191	0	1987	2243	Wings of Desire	79
0093629	3	1987	5767	A Nightmare on Elm Street 3: Dream Warriors	49
0093105	1	1987	134	Good Morning, Vietnam	67
0094332	3	1987	2250	Witches of Eastwick, The	67
0092965	1	1987	5373	Empire of the Sun	62
0092972	1	1987	7918	Epidemic	66
0092752	3	1987	3781	Chipmunk Adventure, The	NA
0092603	3	1987	815	Babette&#39;s Feast	78
0092699	3	1987	5310	Broadcast News	84
0094336	1	1987	1887	Withnail &amp; I	84
0093512	2	1987	2644	Maurice	75
0092925	3	1987	4620	Dragnet	62
0092890	3	1987	321	Dirty Dancing	65
0092581	3	1987	1862	Around the World in Eighty Ways	NA
0313254	3	1987	3290	Barbie and the Rockers: Out of This World	NA
0094074	3	1987	4297	Superman IV: The Quest for Peace	24
0092513	3	1987	7507	Adventures in Babysitting	45
0093075	2	1987	4412	Gate, The	55
0095801	3	1987	2215	Bagdad Cafe	71
0094357	0	1987	9375	A Better Tomorrow II	NA
0093389	3	1987	3249	Last Emperor, The	76
0094286	3	1987	5789	Waiting for the Moon	NA
0092860	3	1987	9389	Deathstalker II	NA
0093058	0	1987	720	Full Metal Jacket	76
0094137	1	1987	7002	3 Men and a Baby	61
0093209	3	1987	7035	Hope and Glory	86
0093223	3	1987	2029	House of Games	78
0093617	3	1987	3602	Nice Girls Don&#39;t Explode	NA
0093300	3	1987	6920	Jaws: The Revenge	15
0093822	3	1987	3635	Raising Arizona	68
0093220	3	1987	5592	House II: The Second Story	31
0093936	1	1987	8672	Secret of My Succe$s, The	36
0092718	3	1987	9286	Can&#39;t Buy Me Love	36
0093437	1	1987	3003	Lost Boys, The	63
0093225	3	1987	1181	Housekeeping	NA
0095305	3	1987	2665	High Tide	NA
0093615	3	1987	3898	Ngati	NA
0093565	3	1987	2744	Moonstruck	83
0092693	3	1987	7590	El bosque animado	NA
0092605	3	1987	2523	Baby Boom	53
0093773	0	1987	1928	Predator	45
0093693	3	1987	1203	Overboard	53
0094089	0	1987	5017	Swimming to Cambodia	68
0093756	1	1987	579	Police Academy 4: Citizens on Patrol	26
0094012	3	1987	1078	Spaceballs	46
0093870	1	1987	547	RoboCop	67
0092563	1	1987	2471	Angel Heart	61
0095956	0	1988	9410	Rambo III	36
0095444	0	1988	1860	Killer Klowns from Outer Space	43
0095687	3	1988	4774	My Stepmother Is an Alien	NA
0096283	3	1988	259	Tonari no Totoro	86
0094715	3	1988	2493	Beaches	46
0096461	0	1988	6746	Wong gok ka moon	NA
0094721	3	1988	647	Beetle Juice	70
0095489	3	1988	2905	Land Before Time, The	66
0096001	3	1988	4582	Rock &#39;n&#39; Roll Mom	NA
0189071	3	1988	3448	Scooby-Doo and the Ghoul School	NA
0095705	1	1988	1824	Naked Gun: From the Files of Police Squad!, The	76
0096324	3	1988	4628	Two Moon Junction	38
0095243	3	1988	8771	Gorillas in the Mist	NA
0095327	0	1988	5867	Grave of the Fireflies	94
0095484	1	1988	8515	Lady in White	70
0096487	1	1988	4578	Young Guns	50
0092675	1	1988	1158	Bloodsport	29
0097493	3	1988	859	Heathers	72
0095742	3	1988	6020	A Nightmare on Elm Street 4: The Dream Master	56
0095593	3	1988	3559	Married to the Mob	71
0096037	3	1988	2485	Satisfaction	44
0094919	3	1988	8389	Critters 2	48
0095690	3	1988	940	Mystic Pizza	60
0094612	1	1988	2663	Action Jackson	36
0094964	2	1988	4672	Dead Ringers	86
0330312	0	1988	5179	Gakk&ocirc; no kaidan G	NA
0094663	3	1988	5383	Another Woman	NA
0094862	3	1988	4705	Child&#39;s Play	58
0095270	3	1988	2462	Hairspray	77
0096465	3	1988	4813	World Gone Wild	NA
0093840	2	1988	7423	Remando al viento [Rowing with the Wind]	NA
0094737	1	1988	5324	Big	73
0094608	3	1988	2502	Accused, The	65
0096523	3	1988	1647	L&#39;etudiante	NA
0095925	3	1988	7099	Pumpkinhead	47
0095953	1	1988	3482	Rain Man	65
0096256	0	1988	1293	They Live	55
0096163	1	1988	5881	Spoorloos	NA
0094947	3	1988	1629	Dangerous Liaisons	74
0096446	3	1988	739	Willow	47
0095882	1	1988	580	Police Academy 5: Assignment: Miami Beach	18
0095583	3	1988	814	Maniac Cop	40
0094668	3	1988	4374	Appleseed	NA
0095016	3	1988	619	Die Hard	72
0094739	3	1988	2505	Big Business	53
0095631	2	1988	2903	Midnight Run	78
0095159	3	1988	1911	A Fish Called Wanda	80
0096438	1	1988	136	Who Framed Roger Rabbit	83
0094812	2	1988	9060	Bull Durham	73
0096176	3	1988	5258	Sticky Fingers	NA
0095037	3	1988	2960	Distant Voices, Still Lives	85
0096061	3	1988	4986	Scrooged	38
0097257	2	1988	8406	Earth Girls Are Easy	66
0094824	3	1988	5569	Caddyshack II	7
0096320	3	1988	572	Twins	53
0094631	1	1988	2784	Alien Nation	45
0094898	3	1988	256	Coming to America	47
0096463	3	1988	1070	Working Girl	73
0095145	3	1988	2653	Feds	NA
0097561	0	1988	9206	Igla	NA
0095497	2	1988	5128	Last Temptation of Christ, The	80
0093171	3	1988	4815	Hell Comes to Frogtown	NA
0096764	1	1988	5595	Adventures of Baron Munchausen, The	69
0095294	1	1988	5261	Hellbound: Hellraiser II	41
0094921	3	1988	4990	Crossing Delancey	NA
0095776	2	1988	1210	Oliver &amp; Company	58
0095675	3	1988	2406	Women on the Verge of a Nervous Breakdown	85
0095889	3	1988	1714	Poltergeist III	40
0094625	1	1988	2244	Akira	NA
0095765	1	1988	4998	Cinema Paradiso	80
0096289	1	1988	3075	Torch Song Trilogy	NA
0094606	2	1988	7161	Accidental Tourist, The	53
0097937	3	1989	7269	My Left Foot	97
0097336	1	1989	734	Fat Man and Little Boy	NA
0098327	3	1989	3803	Seventh Continent, The	89
0100934	3	1989	1499	Wild Orchid	19
0098206	1	1989	511	Road House	36
0098519	3	1989	849	Troop Beverly Hills	32
0096895	1	1989	1023	Batman	69
0097728	0	1989	4646	Leningrad Cowboys Go America	NA
0098453	3	1989	4760	Teen Witch	46
0097981	3	1989	6024	A Nightmare on Elm Street 5: The Dream Child	54
0097444	3	1989	7213	Godzilla vs. Biollante	NA
0097182	3	1989	7842	Delinquents, The	NA
0097742	2	1989	4364	Licence to Kill	58
0096928	2	1989	2463	Bill &amp; Ted&#39;s Excellent Adventure	50
0098554	3	1989	159	Uncle Buck	51
0097351	2	1989	7268	Field of Dreams	57
0097240	2	1989	3934	Drugstore Cowboy	82
0098384	3	1989	924	Steel Magnolias	56
0098635	3	1989	181	When Harry Met Sally	76
0097757	3	1989	666	Little Mermaid, The	88
0097441	0	1989	6975	Glory	78
0097814	3	1989	700	Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service)	83
0098257	3	1989	8997	Savage Beach	NA
0098627	1	1989	1834	Weekend at Bernie&#39;s	32
0097790	3	1989	7048	Loverboy	36
0097165	1	1989	2361	Dead Poets Society	79
0098105	1	1989	581	Police Academy 6: City Under Siege	16
0097428	2	1989	1540	Ghostbusters II	56
0097162	0	1989	4606	Dead Calm	70
0096734	1	1989	2074	&#39;Burbs, The	45
0097216	2	1989	6594	Do the Right Thing	93
0096969	3	1989	5574	Born on the Fourth of July	75
0098536	1	1989	5277	Turner &amp; Hooch	36
0097858	3	1989	4175	Meet The Feebles	NA
0098309	3	1989	2488	She-Devil	45
0097388	3	1989	6675	Friday the 13th Part VIII: Jason Takes Manhattan	14
0098382	1	1989	1201	Star Trek V: The Final Frontier	43
0096869	3	1989	8507	Babar: The Movie	NA
0096787	3	1989	2528	All Dogs Go to Heaven	50
0097523	3	1989	1603	Honey, I Shrunk the Kids	63
0097731	2	1989	1640	Let It Ride	33
0098189	1	1989	336	Resan till Melonia	NA
0098258	2	1989	4270	Say Anything...	85
0097940	3	1989	591	Mystery Train	80
0103959	3	1989	5534	Chopper Chicks in Zombietown	NA
0098546	1	1989	4036	UHF	32
0097499	3	1989	2353	Henry V	83
0097366	1	1989	1833	Fletch Lives	40
0097815	1	1989	3808	Major League	62
0097239	3	1989	7255	Driving Miss Daisy	81
0097423	3	1989	1847	Get Smart, Again!	NA
0096874	3	1989	150	Back to the Future Part II	57
0098032	3	1989	4397	Oranges Are Not The Only Fruit	NA
0094849	3	1989	8470	Celia	NA
0097576	0	1989	1049	Indiana Jones and the Last Crusade	65
0098300	3	1989	4268	Shag	56
0097883	3	1989	7438	Millennium	NA
0097737	3	1989	3932	Leviathan	51
0097958	3	1989	8323	National Lampoon&#39;s Christmas Vacation	49
0084548	3	1989	1463	Przesluchanie	NA
0098319	3	1989	1103	Shirley Valentine	52
0097123	3	1989	2619	Crimes and Misdemeanors	77
0097108	1	1989	4597	Cook, the Thief, His Wife &amp; Her Lover, The	62
0097733	3	1989	7222	Lethal Weapon 2	70
0098724	2	1989	2065	Sex, Lies, and Videotape	86
0096754	3	1989	1478	Abyss, The	62
0097235	0	1989	4579	Dream Team, The	54
0099731	3	1990	926	Handmaid&#39;s Tale, The	NA
0100924	3	1990	5776	Where the Heart Is	NA
0099348	1	1990	7626	Dances with Wolves	72
0100691	2	1990	5581	Stella	45
0099776	2	1990	5347	Europa Europa	75
0099892	2	1990	2820	Joe Versus the Volcano	45
0100151	3	1990	1173	Mindwalk	NA
0100140	3	1990	443	Mermaids	56
0100046	3	1990	4034	Long Walk Home, The	73
0099685	3	1990	2211	Goodfellas	90
0099733	3	1990	3247	Happily Ever After	NA
0099871	1	1990	5688	Jacob&#39;s Ladder	62
0099253	3	1990	4706	Child&#39;s Play 2	37
